Track_ID,Frame,x,y,z,Amp_Peak_,Background,sigma,Track_Length,tau_fast,nphoton,lt_tau,lt_amp,lt_bg,lt_chi2
7051,6157,31.3282334298681,72.6916127259161,0,14.0658461644961,0.00166666666666667,2.47189737883568,6,2.65826800821422,2769,1.79339033439557,2288.943594698,66.2961877292163,0.986832477015799
7051,6158,31.3283364505362,72.6915113384154,0,14.0658461644961,0.00166666666666667,2.47189737883568,6,2.65826800821422,2769,1.79339033439557,2288.943594698,66.2961877292163,0.986832477015799
7051,6159,31.3284396142553,72.6914101654913,0,14.0658461644961,0.00166666666666667,2.47189737883568,6,2.65826800821422,2769,1.79339033439557,2288.943594698,66.2961877292163,0.986832477015799
7051,6160,31.3285429210257,72.6913092190649,0,14.0658461644961,0.00166666666666667,2.47189737883568,6,2.65826800821422,2769,1.79339033439557,2288.943594698,66.2961877292163,0.986832477015799
7051,6161,31.328646394689,72.6912084872152,0,14.0658461644961,0.00166666666666667,2.47189737883568,6,2.65826800821422,2769,1.79339033439557,2288.943594698,66.2961877292163,0.986832477015799
7053,6157,67.7467911090469,62.7131785107037,0,8.09995642971713,0.194279482976915,2.03057621432718,1,2.37585954176436,224,1.88577722294613,175.44382016501,3.40128925843988,0.995628011966861
7054,6158,67.6422139858507,61.3747902628572,0,6.35627560187112,0.139598668289651,2.0816965926346,1,2.69269585884282,187,1.54305097471788,151.063662187409,6.67181180015077,1.0200114257521
7056,6163,36.3965728053881,45.1600087370065,0,7.54053711412211,0.129624237134574,2.18450606445794,2,3.1046281366044,466,1.63121378644767,330.203716973394,20.3639357025031,0.993283536268255
7056,6164,36.3966767320468,45.1599086727289,0,7.54053711412211,0.129624237134574,2.18450606445794,2,3.1046281366044,466,1.63121378644767,330.203716973394,20.3639357025031,0.993283536268255
7067,6183,34.6982137647545,45.2132514276919,0,13.3946269313586,0.103732358201501,2.30212933146003,5,2.49487222518278,2168,1.78642015349193,1809.03282315778,39.1196903911316,0.962991370519166
7067,6184,34.6983206239616,45.2131560125766,0,13.3946269313586,0.103732358201501,2.30212933146003,5,2.49487222518278,2168,1.78642015349193,1809.03282315778,39.1196903911316,0.962991370519166
7067,6185,34.6984276500618,45.2130608120379,0,13.3946269313586,0.103732358201501,2.30212933146003,5,2.49487222518278,2168,1.78642015349193,1809.03282315778,39.1196903911316,0.962991370519166
7067,6186,34.6985348192131,45.2129658737597,0,13.3946269313586,0.103732358201501,2.30212933146003,5,2.49487222518278,2168,1.78642015349193,1809.03282315778,39.1196903911316,0.962991370519166
7067,6187,34.6986421314155,45.2128711739001,0,13.3946269313586,0.103732358201501,2.30212933146003,5,2.49487222518278,2168,1.78642015349193,1809.03282315778,39.1196903911316,0.962991370519166
7068,6183,86.6091418225522,9.96286841690615,0,5.35078100064759,0.172241565560699,2.19565346971931,1,3.49540188999554,173,1.63739392876072,134.663298190464,9.92514794563631,1.00573553201242
7072,6194,66.6928031188931,62.90145546801,0,9.56406196500502,0.161312207832723,2.32239547935963,3,2.59004463960329,854,1.60966099955443,709.878488799164,24.0240803837069,1.01548411598506
7072,6195,66.6929115993466,62.9013627470246,0,9.56406196500502,0.161312207832723,2.32239547935963,3,2.59004463960329,854,1.60966099955443,709.878488799164,24.0240803837069,1.01548411598506
